codigo,aids,animais,dengue,hanseniase,hepatites,sadquirida,scongenita,sgestante,toxico,tuberculose,autoprovocada_sim,autoprovocada_não,violencia,estabelecimentos,profissionais,estado,metropolitana,amazonia,semiarido,agropecuaria,industria,servicos,servicos_basicos,impostos,pib,per_capita,populacao,latitude,longitude,regiao,nascimentos,mortalidade_geral,mortalidade_infantil
140050,9,55,98,10,9,14,2,2,37,1,8,37,60,12,17,RR,1,1,0,28799.0,17528.0,34524.0,83529.0,44852.0,209231.0,25512.88,8201,0.951293,-59.9137,N,593,131,12
140060,5,64,7,16,9,18,0,5,30,3,6,18,33,14,19,RR,1,1,0,29207.0,7530.0,21138.0,80171.0,9583.0,147628.0,18485.82,7986,1.01689,-60.0387,N,473,113,6
140070,3,331,34,1,16,16,3,6,9,9,10,13,26,76,48,RR,0,1,0,5775.0,4011.0,6327.0,104744.0,805.0,121662.0,11522.07,10559,4.6028,-60.1819,N,2601,217,70
150010,121,555,373,215,108,425,22,79,61,284,5,93,110,111,278,PA,0,1,0,147547.0,66685.0,553738.0,606515.0,120500.0,1494985.0,9480.05,157698,-1.72221,-48.8792,N,13199,3394,190
150013,6,62,50,42,3,0,1,5,0,9,0,1,1,7,18,PA,0,1,0,15164.0,6980.0,23973.0,32697.0,6355.0,85169.0,11456.64,7434,-4.95373,-48.3937,N,664,235,17
150020,25,509,40,157,8,8,11,49,17,92,0,8,9,27,46,PA,0,1,0,330926.0,32313.0,110527.0,259632.0,24083.0,757480.0,13625.95,55591,-1.9597,-48.2001,N,4917,1123,69
150030,11,887,47,46,40,14,22,50,9,11,6,53,72,17,34,PA,0,1,0,112191.0,16968.0,50886.0,180160.0,10254.0,370459.0,9446.15,39218,-0.155246,-50.3865,N,4786,502,73
150034,1,27,252,50,0,7,0,8,3,4,1,4,6,20,53,PA,0,1,0,146614.0,81941.0,51903.0,101237.0,52893.0,434588.0,15843.51,27430,-6.80546,-50.485,N,1025,316,22
150040,28,244,819,37,62,61,7,55,1,84,0,1,1,19,64,PA,0,1,0,186125.0,20966.0,125710.0,219101.0,19624.0,571525.0,10064.02,56789,-1.94661,-54.7388,N,5680,1238,130
150050,6,541,90,27,5,5,1,7,4,35,0,20,25,21,64,PA,0,1,0,62331.0,120050.0,136900.0,162155.0,63439.0,544875.0,15974.52,34109,-1.52135,-52.582,N,3840,577,67
150060,99,1060,511,411,84,100,100,218,33,269,126,2538,2839,101,452,PA,0,1,0,251964.0,533753.0,1222020.0,497089.0,274093.0,2778920.0,24250.13,114594,-3.20445,-52.2104,N,13263,3401,204
150070,3,441,5,38,4,2,3,6,0,33,3,1,4,11,18,PA,0,1,0,31427.0,8206.0,35924.0,130792.0,8159.0,214508.0,7326.86,29277,-0.997187,-49.9358,N,4124,353,49
150080,927,190,825,755,155,190,298,531,12,2136,86,865,1110,248,1826,PA,1,1,0,10379.0,1100863.0,4254242.0,1731945.0,1068364.0,8165793.0,15389.79,530598,-1.36429,-48.3747,N,39528,13653,556
150085,16,203,803,197,7,37,8,67,2,20,0,8,8,24,38,PA,0,1,0,120157.0,18450.0,122930.0,118754.0,36017.0,416308.0,14926.79,27890,-3.47024,-51.2007,N,3113,670,59
150090,60,89,136,33,13,10,34,48,2,48,2,24,50,36,76,PA,0,1,0,35796.0,13241.0,58185.0,208449.0,10792.0,326463.0,7097.33,45998,-1.02201,-46.6459,N,4553,979,66
150095,11,129,28,28,4,39,12,25,3,19,4,20,24,18,39,PA,0,1,0,39712.0,8763.0,39750.0,125417.0,7961.0,221603.0,7071.37,31338,-2.13345,-47.5603,N,2029,486,24
150100,3,161,5,7,0,1,6,8,1,9,0,2,2,10,23,PA,0,1,0,33280.0,3442.0,13283.0,71802.0,1811.0,123619.0,7543.26,16388,-3.6088,-55.3204,N,891,247,15
150110,1,201,68,29,2,12,4,7,0,26,4,122,132,17,20,PA,0,1,0,57320.0,5927.0,23146.0,114281.0,3218.0,203892.0,6647.26,30673,-1.90095,-50.1991,N,2802,283,44
150120,25,225,40,60,3,17,15,34,6,48,4,156,169,25,53,PA,0,1,0,189616.0,15416.0,69402.0,190385.0,9948.0,474768.0,10006.49,47446,-2.7906,-49.6698,N,2853,669,64
150125,2,8,96,12,4,14,1,2,17,2,0,5,5,14,18,PA,0,1,0,47113.0,1577.0,10243.0,19962.0,2297.0,81192.0,24708.36,3286,-7.35169,-50.4077,N,226,83,3
150130,124,545,175,154,74,60,76,114,226,311,9,351,476,102,421,PA,0,1,0,79134.0,2123634.0,1196103.0,569580.0,1400859.0,5369310.0,43064.73,124680,-1.51225,-48.6199,N,10968,2320,138
150140,4127,794,2880,1886,741,2715,611,1328,248,8073,455,9358,10162,2206,9080,PA,1,1,0,75550.0,3466825.0,18073651.0,5315747.0,5473549.0,32405323.0,21708.55,1492745,-1.45644,-48.5044,N,97844,46831,1434
150145,17,316,68,10,26,2,4,9,15,30,0,6,6,19,23,PA,1,1,0,33639.0,8236.0,34235.0,81490.0,6694.0,164295.0,9265.43,17732,-2.63647,-54.9378,N,1396,465,27
150150,105,114,145,122,11,114,43,86,6,231,0,6,6,31,137,PA,1,1,0,3675.0,413686.0,586109.0,243994.0,313098.0,1560562.0,24874.67,62737,-1.36221,-48.2438,N,5035,1571,72
150157,7,78,9,95,8,2,6,18,1,20,0,10,10,13,31,PA,0,1,0,46944.0,6778.0,40336.0,71790.0,8769.0,174617.0,10283.07,16981,-5.0428,-48.6051,N,1295,342,18
150160,7,132,37,15,1,1,1,3,23,17,2,4,7,17,29,PA,0,1,0,15553.0,43015.0,22684.0,58178.0,20812.0,160242.0,9839.24,16286,-1.36783,-47.3069,N,976,292,11
150170,170,155,339,127,17,150,105,77,28,322,26,195,246,81,294,PA,0,1,0,129709.0,69865.0,420537.0,459431.0,85302.0,1164844.0,9122.72,127686,-1.053,-46.771,N,10747,3217,153
150172,8,992,337,25,4,8,4,16,46,32,50,90,153,23,32,PA,0,1,0,105931.0,13121.0,71416.0,69861.0,16695.0,277024.0,18362.96,15086,-3.29792,-52.5393,N,1536,443,16
150175,2,7,87,14,1,1,5,5,1,4,0,0,0,15,20,PA,0,1,0,23925.0,3087.0,18149.0,32677.0,3995.0,81835.0,11088.75,7380,-5.69866,-48.4027,N,467,174,5
150178,35,248,983,194,8,6,10,34,32,70,0,1,1,35,81,PA,0,1,0,82732.0,70911.0,136608.0,253355.0,58383.0,601988.0,9114.67,66046,-3.7723,-49.5738,N,3938,978,58
150180,44,977,264,208,92,46,102,116,5,182,24,40,67,56,175,PA,0,1,0,42231.0,31376.0,222706.0,470425.0,42585.0,809323.0,7880.38,102701,-1.68074,-50.4795,N,13473,1730,226
150190,52,311,13,53,3,3,7,12,1,47,3,9,13,21,35,PA,0,1,0,215707.0,18103.0,53546.0,119908.0,7254.0,414517.0,14228.93,29132,-1.518,-48.0384,N,2396,608,36
150200,13,96,0,21,1,7,4,13,2,30,0,0,1,17,19,PA,0,1,0,65059.0,6082.0,27770.0,90088.0,4879.0,193879.0,8157.47,23767,-1.01112,-48.9603,N,1681,368,31
150195,21,70,110,35,5,0,3,8,1,28,1,2,3,21,38,PA,0,1,0,25042.0,5561.0,26548.0,120867.0,5450.0,183469.0,5412.08,33900,-1.76012,-46.5463,N,1574,321,21
150210,37,719,107,252,18,3,38,164,0,283,2,69,77,84,228,PA,0,1,0,281206.0,35861.0,262000.0,524812.0,47051.0,1150930.0,8346.73,137890,-2.24333,-49.4983,N,12434,2452,225
150215,88,36,649,238,19,41,12,83,18,90,16,67,170,90,252,PA,0,1,0,65668.0,8476389.0,1598745.0,309112.0,260682.0,10710595.0,288812.06,37085,-6.497,-49.878,N,6352,893,102
150220,72,260,350,108,11,57,21,32,46,173,20,161,201,85,259,PA,0,1,0,80938.0,93461.0,540911.0,253164.0,138967.0,1107441.0,16043.6,69027,-1.20567,-47.1781,N,5333,2029,102
150230,31,148,292,174,4,39,5,12,18,66,1,1,2,41,70,PA,0,1,0,248654.0,40642.0,158288.0,204433.0,27249.0,679266.0,12508.81,54303,-1.74823,-47.0633,N,4368,1213,57
150240,263,349,354,294,56,44,63,109,93,532,41,307,446,205,567,PA,1,1,0,128363.0,605342.0,1906677.0,785869.0,614383.0,4040635.0,20123.38,200793,-1.29835,-47.9171,N,16277,5270,197
150250,13,392,12,24,4,16,6,8,2,9,11,50,68,26,19,PA,0,1,0,70060.0,4290.0,14807.0,103496.0,2702.0,195354.0,8236.88,23717,-0.164526,-49.9874,N,1858,199,21
150260,18,97,27,12,3,4,11,16,4,27,1,4,5,13,26,PA,0,1,0,13713.0,2680.0,16584.0,49684.0,2589.0,85250.0,7054.21,12085,-0.93281,-48.2808,N,888,306,15
150270,16,590,648,217,20,134,11,26,156,38,11,125,150,59,165,PA,0,1,0,77638.0,32247.0,210015.0,186498.0,42680.0,549078.0,11471.63,47864,-8.26177,-49.2693,N,3820,1331,69
150275,11,282,12,58,2,2,10,25,5,39,0,2,2,14,29,PA,0,1,0,42897.0,13531.0,75844.0,145122.0,16052.0,293446.0,8807.42,33318,-1.99276,-47.9426,N,2642,609,44
150276,5,73,245,39,3,6,2,4,2,42,1,0,1,21,28,PA,0,1,0,171898.0,6154.0,40500.0,58727.0,9907.0,287185.0,21315.6,13473,-7.81138,-50.7702,N,842,200,20
150277,24,15,72,55,0,10,22,54,14,25,2,10,12,15,44,PA,0,1,0,61195.0,588478.0,160475.0,98371.0,36011.0,944530.0,52681.68,17929,-6.09501,-49.6033,N,1638,622,28
150280,14,305,11,75,0,4,8,11,6,31,0,1,1,15,36,PA,0,1,0,42714.0,7066.0,42513.0,154994.0,7346.0,254633.0,7391.8,34448,-1.81025,-49.7985,N,3559,368,62
150285,9,79,5,14,12,4,5,7,2,14,0,1,1,12,26,PA,0,1,0,33841.0,4960.0,20183.0,68054.0,3056.0,130093.0,9038.65,14393,-1.88813,-55.1173,N,1085,233,20
150290,48,188,60,56,10,151,18,43,9,140,5,54,61,30,48,PA,0,1,0,67247.0,9603.0,57168.0,147339.0,9566.0,290924.0,7261.11,40066,-0.733589,-47.8519,N,2647,967,34
150293,47,125,624,197,7,10,9,52,5,49,0,12,12,40,98,PA,0,1,0,84584.0,39520.0,241646.0,203694.0,59880.0,629324.0,10538.09,59719,-4.29615,-47.5514,N,3389,978,46
150295,35,67,11,145,4,8,20,45,9,24,4,4,11,19,41,PA,0,1,0,79454.0,41398.0,127763.0,128900.0,38358.0,415872.0,12301.0,33808,-6.10429,-49.3556,N,2339,770,29
150304,13,96,323,172,1,6,2,18,5,13,0,0,0,17,33,PA,0,1,0,102002.0,13048.0,58644.0,87211.0,12384.0,273289.0,13459.86,20304,-7.55729,-49.7022,N,1713,436,14
150307,15,186,14,75,11,7,3,11,0,32,0,11,14,20,34,PA,0,1,0,44375.0,8485.0,46568.0,118034.0,7710.0,225172.0,8638.54,26066,-1.93024,-47.0509,N,2163,589,29
150309,23,129,787,172,11,24,4,18,10,44,2,2,4,29,50,PA,0,1,0,59859.0,16280.0,90518.0,158680.0,22789.0,348125.0,8601.0,40475,-3.84378,-49.0978,N,2665,665,40
150310,19,445,33,96,1,8,4,11,0,27,0,15,15,26,25,PA,0,1,0,48677.0,8243.0,47770.0,159953.0,7307.0,271950.0,8148.07,33376,-1.41274,-51.6309,N,3721,381,43
150320,25,249,43,62,6,24,14,39,8,128,20,50,78,27,77,PA,0,1,0,56277.0,23477.0,103929.0,138004.0,25430.0,347116.0,8944.66,38807,-1.12659,-47.6231,N,2816,1033,28
150330,18,314,42,116,14,6,17,33,1,95,8,36,45,27,76,PA,0,1,0,99427.0,25283.0,105019.0,266899.0,25100.0,521728.0,8321.28,62698,-1.97571,-48.9578,N,5439,1243,66
150340,2,101,170,11,2,2,2,7,5,20,1,3,7,14,25,PA,0,1,0,40565.0,12806.0,15582.0,44068.0,7116.0,120139.0,10258.61,11711,-1.42931,-47.9086,N,861,249,18
150345,30,167,34,109,3,31,11,29,18,44,0,9,9,30,83,PA,0,1,0,45040.0,158984.0,97831.0,250809.0,25393.0,578056.0,9024.66,64053,-2.55618,-47.5006,N,3034,654,50
150350,14,272,62,38,4,26,14,45,34,43,5,20,27,19,51,PA,0,1,0,33663.0,7870.0,52410.0,118404.0,8815.0,221162.0,6794.53,32550,-1.77022,-47.4464,N,2209,761,30
150360,203,512,714,254,46,46,90,401,49,299,6,17,28,72,163,PA,0,1,0,122129.0,330096.0,945001.0,435424.0,213966.0,2046616.0,20214.09,101247,-4.26709,-55.9931,N,10980,3178,208
150370,45,246,118,166,25,56,20,83,7,60,11,54,78,19,45,PA,0,1,0,201106.0,40009.0,112722.0,206134.0,21829.0,581801.0,10921.94,53269,-5.13244,-49.3311,N,4210,1059,64
150375,23,184,4,14,32,47,0,13,2,107,12,63,78,31,50,PA,0,1,0,47714.0,257874.0,48641.0,161624.0,10233.0,526086.0,63853.08,8239,-6.21509,-57.7548,N,3010,353,64
150380,44,142,209,255,52,131,9,53,9,56,9,196,206,26,71,PA,0,1,0,39316.0,29723.0,179767.0,201679.0,39030.0,489517.0,8275.15,59155,-4.44657,-49.1157,N,3879,1204,53
150390,29,444,57,28,11,32,18,32,0,91,11,137,151,29,104,PA,0,1,0,99663.0,528609.0,270852.0,257695.0,50391.0,1207211.0,20834.45,57943,-2.16385,-56.0893,N,5462,912,116
150400,5,194,54,29,1,13,5,28,10,23,1,15,17,24,24,PA,0,1,0,270102.0,5517.0,26009.0,118632.0,4402.0,424661.0,14676.38,28935,-1.89584,-49.3821,N,2215,393,42
150405,47,67,179,83,8,8,6,35,2,66,3,9,13,20,57,PA,0,1,0,17234.0,13083.0,110361.0,131031.0,20919.0,292628.0,9729.3,30077,-2.04565,-47.5571,N,2997,938,47
150410,8,70,8,7,1,64,2,13,3,32,0,10,11,18,17,PA,0,1,0,21485.0,2772.0,12068.0,36299.0,1681.0,74304.0,8692.56,8548,-0.797468,-47.601,N,509,212,7
150420,373,781,1200,899,220,23,525,809,276,529,30,334,394,256,748,PA,0,1,0,348435.0,5399310.0,3477437.0,1238841.0,953627.0,11417650.0,40872.35,279349,-5.38115,-49.1331,N,24453,6851,385
150430,20,105,103,35,4,11,5,30,1,85,0,1,2,25,35,PA,0,1,0,55607.0,9502.0,39838.0,118580.0,5601.0,229127.0,7774.15,29473,-0.771522,-47.4516,N,1906,657,36
150440,35,174,194,25,5,52,13,31,2,67,2,41,43,27,40,PA,0,1,0,35277.0,7748.0,50023.0,113554.0,6834.0,213436.0,7532.32,28336,-0.711399,-47.6964,N,1579,689,22
150442,245,119,661,287,32,67,131,173,7,1035,1,5,7,47,294,PA,1,1,0,1833.0,219827.0,924953.0,531925.0,254173.0,1932710.0,14695.07,131521,-1.36469,-48.331,N,8978,3044,115
150445,14,580,155,65,14,5,2,9,7,31,0,2,2,18,32,PA,0,1,0,347224.0,27877.0,129793.0,121114.0,29458.0,655466.0,20744.58,31597,-3.44676,-52.8879,N,2238,592,29
150450,2,278,3,76,5,2,7,7,0,30,0,1,1,16,31,PA,0,1,0,21573.0,5253.0,25459.0,124189.0,4617.0,181091.0,6548.45,27654,-1.80358,-50.7153,N,2968,253,43
150460,10,209,73,99,3,17,6,29,1,59,1,1,2,17,48,PA,0,1,0,144230.0,16524.0,61369.0,145605.0,12616.0,380344.0,12215.58,31136,-2.58348,-49.5046,N,2397,588,51
150470,57,571,117,148,5,19,61,120,10,95,23,33,56,20,56,PA,0,1,0,182954.0,62680.0,232089.0,258828.0,82306.0,818858.0,9974.64,82094,-1.89031,-48.7671,N,6299,1393,105
150480,30,425,744,15,11,24,11,62,2,54,0,2,2,41,69,PA,0,1,0,165597.0,23889.0,158145.0,249132.0,27992.0,624755.0,10765.7,58032,-1.99806,-54.0728,N,5478,1382,96
150490,27,413,27,57,11,13,11,27,2,55,4,16,22,14,26,PA,0,1,0,78518.0,7505.0,35722.0,131107.0,6424.0,259276.0,6425.83,40349,-1.53974,-49.2228,N,2972,632,59
150495,5,215,106,74,5,4,3,14,10,41,1,51,67,18,26,PA,0,1,0,57261.0,7665.0,41466.0,95251.0,7489.0,209132.0,9787.17,21368,-2.26802,-46.9703,N,2033,406,28
150497,14,92,236,53,18,21,12,21,3,11,1,40,45,11,33,PA,0,1,0,40033.0,6557.0,35861.0,67833.0,8532.0,158816.0,9522.49,16678,-4.91662,-49.0826,N,1086,328,17
150500,10,55,138,10,2,17,3,3,2,21,0,0,0,15,18,PA,0,1,0,13516.0,5295.0,31631.0,59136.0,6634.0,116213.0,7564.44,15363,-1.20444,-47.3915,N,744,346,7
150503,39,449,663,233,28,28,6,86,67,80,23,97,123,34,87,PA,0,1,0,143134.0,68431.0,279928.0,124958.0,83639.0,700091.0,27175.33,25762,-7.14387,-55.379,N,3010,700,42
150506,70,581,556,236,21,24,27,35,51,51,1,12,14,42,91,PA,0,1,0,225330.0,27990.0,211269.0,316599.0,52230.0,833419.0,10977.74,75919,-4.24789,-49.9503,N,6230,1251,87
150510,56,425,75,36,21,25,41,68,0,80,13,42,57,40,83,PA,0,1,0,528614.0,48485.0,151373.0,223621.0,26977.0,979070.0,18778.79,52137,-1.90145,-55.5212,N,5098,1107,75
150520,10,466,19,53,0,17,27,65,0,44,1,25,27,16,24,PA,0,1,0,158995.0,9410.0,45459.0,142271.0,7637.0,363771.0,11188.83,32512,-2.00396,-49.8632,N,3470,508,74
150530,45,691,417,30,37,9,38,80,14,144,15,132,155,47,172,PA,0,1,0,162616.0,1062245.0,470556.0,295711.0,96792.0,2087921.0,28564.09,73096,-1.76027,-55.8584,N,7296,1324,148
150540,9,69,4,30,2,6,4,9,1,31,0,3,3,21,41,PA,0,1,0,56649.0,13846.0,41910.0,64727.0,8724.0,185857.0,10416.82,17842,-1.54622,-47.1155,N,1535,393,18
150543,25,32,269,90,11,51,3,26,5,71,1,20,21,48,87,PA,0,1,0,46989.0,162053.0,183573.0,140054.0,102935.0,635604.0,19359.29,32832,-6.75331,-51.0862,N,3375,690,67
150548,28,492,801,125,14,19,2,18,4,53,2,29,35,26,42,PA,0,1,0,300935.0,29089.0,124863.0,195915.0,27731.0,678532.0,14223.2,47706,-3.83771,-50.639,N,3722,907,49
150549,4,18,102,15,6,1,5,7,6,8,0,3,3,9,14,PA,0,1,0,18174.0,3272.0,14767.0,33326.0,2947.0,72486.0,9551.41,7589,-5.74067,-48.3185,N,507,157,6
150550,149,196,102,381,35,137,38,88,86,287,78,131,228,96,287,PA,0,1,0,227898.0,1088246.0,1059922.0,490071.0,269863.0,3136001.0,27716.65,113145,-3.0025,-47.3531,N,10224,2232,130
150553,438,396,3821,757,120,126,234,352,84,334,129,881,1252,287,798,PA,0,1,0,186153.0,16463402.0,4240238.0,1298378.0,847676.0,23035847.0,110604.1,208273,-6.06822,-49.9041,N,23632,3861,306
150555,4,26,143,19,5,9,3,8,1,15,2,2,4,16,23,PA,0,1,0,26936.0,3266.0,22653.0,30751.0,5631.0,89237.0,16275.22,5483,-7.83433,-50.0444,N,626,216,17
150560,8,67,31,23,0,5,0,4,9,17,0,0,0,8,18,PA,0,1,0,7340.0,2141.0,10055.0,32655.0,1735.0,53926.0,6676.47,8077,-1.19229,-47.3204,N,513,245,8
150563,3,16,9,41,3,2,10,9,22,7,1,5,6,16,27,PA,0,1,0,102149.0,12100.0,31429.0,57189.0,9477.0,212344.0,16358.07,12981,-6.44274,-48.8622,N,812,229,19
150565,5,496,25,122,30,5,1,6,16,38,4,37,43,10,22,PA,0,1,0,84233.0,8317.0,43901.0,113430.0,9349.0,259230.0,8367.13,30982,-3.86852,-54.2128,N,1452,376,14
150570,43,385,181,31,3,16,5,19,0,39,0,0,0,10,30,PA,0,1,0,53065.0,5421.0,41466.0,114604.0,7695.0,222251.0,7150.48,31082,-1.39625,-48.8665,N,1760,434,32
150580,9,622,100,189,13,2,4,42,0,72,0,0,1,26,54,PA,0,1,0,358746.0,34876.0,100409.0,277244.0,16906.0,788181.0,12703.78,62043,-1.93677,-50.8198,N,7793,930,118
150590,6,305,36,58,2,2,0,20,7,50,2,15,19,18,39,PA,0,1,0,61991.0,12033.0,59478.0,177000.0,12093.0,322595.0,7842.34,41135,-1.74729,-52.2365,N,3678,557,60
150600,12,916,161,18,8,24,4,56,1,27,2,5,7,17,36,PA,0,1,0,104893.0,10171.0,42789.0,129872.0,5992.0,293716.0,9834.46,29866,-1.79288,-53.4817,N,3623,482,58
150610,17,90,81,16,3,14,2,5,2,32,1,0,1,13,21,PA,0,1,0,3155.0,101672.0,34694.0,49314.0,48597.0,237431.0,21933.59,10825,-0.945815,-47.1256,N,919,331,10
150611,16,26,78,20,2,49,5,16,8,39,0,5,6,8,17,PA,0,1,0,23967.0,2787.0,18562.0,51566.0,3357.0,100238.0,7366.12,13608,-0.894833,-47.005,N,817,259,7
150613,97,212,263,447,47,67,40,75,40,122,6,50,63,95,274,PA,0,1,0,75322.0,219992.0,973632.0,335350.0,263467.0,1867763.0,22028.88,84787,-8.02571,-50.0321,N,8552,2514,140
150616,8,16,121,85,4,25,5,17,10,15,8,3,11,24,44,PA,0,1,0,138343.0,85983.0,128478.0,78159.0,64778.0,495741.0,27248.99,18193,-7.3174,-50.0432,N,1447,518,19
150618,19,145,498,244,9,9,2,15,14,39,0,2,2,36,60,PA,0,1,0,85143.0,35114.0,170779.0,208742.0,34934.0,534711.0,10212.79,52357,-4.77832,-48.0673,N,3152,1152,50
150619,12,544,363,128,24,16,7,19,21,17,13,19,34,14,48,PA,0,1,0,67467.0,28922.0,80519.0,174178.0,25236.0,376324.0,7450.48,50510,-4.10067,-54.9096,N,1983,542,27
150620,75,54,51,26,18,96,11,57,0,158,6,7,13,34,88,PA,0,1,0,14401.0,61939.0,241386.0,164783.0,49680.0,532188.0,13083.92,40675,-0.631375,-47.3476,N,3250,996,36
150630,44,114,37,56,2,13,0,20,1,47,0,2,2,16,26,PA,0,1,0,26675.0,7967.0,47800.0,90050.0,8150.0,180643.0,7605.36,23752,-0.758819,-48.5143,N,1835,611,31
150635,24,177,63,35,4,9,13,21,1,105,0,0,0,10,37,PA,1,1,0,7509.0,41595.0,35833.0,79857.0,16597.0,181391.0,8605.28,21079,-1.22652,-48.2955,N,1640,553,23
150640,8,105,4,4,0,19,3,4,0,23,0,1,2,9,16,PA,0,1,0,24512.0,1348.0,7639.0,36867.0,1482.0,71848.0,7094.0,10128,-0.661394,-49.1775,N,461,133,7
150650,118,115,185,127,15,8,33,68,20,971,0,22,26,54,145,PA,1,1,0,100957.0,65999.0,281293.0,260656.0,87803.0,796709.0,11252.79,70801,-1.29823,-48.157,N,5015,1663,62
150655,5,103,83,24,4,17,4,26,59,33,0,3,7,21,25,PA,0,1,0,22828.0,5385.0,43286.0,81063.0,8477.0,161038.0,8113.58,19848,-1.52185,-46.9012,N,1676,466,17
150658,4,159,373,95,3,1,1,0,14,11,0,1,1,16,34,PA,0,1,0,190569.0,122232.0,82698.0,85521.0,18446.0,499466.0,23286.22,21449,-8.859,-49.7208,N,879,326,14
150660,31,57,56,40,3,23,5,8,9,35,0,0,0,18,32,PA,0,1,0,59398.0,22067.0,95509.0,92646.0,22049.0,291669.0,11731.98,24861,-1.34861,-47.5739,N,2021,663,25
150670,16,248,278,160,33,15,18,52,47,22,27,72,99,41,76,PA,0,1,0,210176.0,160078.0,299204.0,247614.0,118984.0,1036055.0,14228.2,72817,-9.32852,-50.3504,N,2932,866,38
150680,586,1484,116,271,502,953,229,506,91,629,36,1576,1646,294,873,PA,1,1,0,290407.0,476657.0,2624481.0,1184666.0,549960.0,5126172.0,16829.8,304589,-2.43887,-54.7,N,33386,8234,595
150690,3,46,42,3,1,14,2,6,0,26,0,0,1,12,10,PA,0,1,0,6921.0,1965.0,7264.0,27971.0,1221.0,45343.0,6758.47,6709,-0.92897,-47.3955,N,477,128,7
150700,31,112,63,33,2,3,17,19,9,62,0,3,3,23,44,PA,0,1,0,127920.0,34179.0,72228.0,128262.0,23329.0,385919.0,12258.39,31482,-1.15258,-48.1318,N,2449,733,33
150710,24,36,39,15,3,3,10,13,0,36,0,0,0,18,30,PA,0,1,0,37317.0,5434.0,28895.0,69031.0,5084.0,145761.0,8075.4,18050,-0.748061,-48.0202,N,1125,352,13
150715,21,122,245,64,2,6,15,22,7,16,3,19,29,18,32,PA,0,1,0,77033.0,15248.0,78084.0,99307.0,15586.0,285259.0,11161.66,25557,-5.54899,-48.7301,N,1840,587,25
150720,9,329,22,51,14,9,11,27,3,35,7,103,115,26,52,PA,0,1,0,139550.0,12944.0,50335.0,136675.0,7313.0,346817.0,10841.76,31989,-1.68806,-47.7668,N,2464,560,30
150730,47,203,491,312,25,70,9,63,2,77,0,1,1,60,130,PA,0,1,0,454994.0,193022.0,283344.0,434312.0,84656.0,1450327.0,11288.26,128481,-6.64294,-51.9908,N,5365,1455,103
150740,19,178,58,35,0,16,0,14,16,48,3,7,16,14,23,PA,0,1,0,97853.0,11431.0,54379.0,65225.0,11986.0,240873.0,15166.4,15882,-1.17024,-47.7923,N,1106,476,17
150745,22,102,356,59,6,7,31,27,22,20,11,25,42,23,54,PA,0,1,0,98403.0,95163.0,138961.0,119998.0,69219.0,521744.0,20998.28,24847,-6.39512,-48.5595,N,2426,638,29
150746,8,53,24,6,1,12,4,3,6,8,0,2,2,11,11,PA,0,1,0,11825.0,1546.0,6304.0,25617.0,1336.0,46628.0,7595.37,6139,-0.851267,-47.921,N,433,181,2
150747,24,77,75,17,5,72,3,22,2,47,2,24,29,18,37,PA,0,1,0,21402.0,9615.0,34114.0,96431.0,7987.0,169548.0,7357.27,23045,-0.780597,-47.1814,N,1597,587,24
150750,11,76,423,51,6,1,12,20,1,19,0,0,0,17,22,PA,0,1,0,35625.0,7237.0,21095.0,64667.0,5392.0,134015.0,9575.25,13996,-5.36058,-48.7925,N,1037,297,17
150760,65,210,31,98,5,31,17,46,17,125,0,1,2,39,50,PA,0,1,0,179242.0,39842.0,151241.0,225454.0,35994.0,631773.0,10710.55,58986,-1.61345,-47.4788,N,4730,1398,61
150770,10,221,10,25,5,1,6,39,1,43,0,6,6,21,23,PA,0,1,0,55128.0,5130.0,31087.0,108423.0,5320.0,205087.0,7698.46,26640,-1.71588,-49.5305,N,2667,366,40
150775,10,3,99,16,0,3,5,21,0,3,0,1,5,7,16,PA,0,1,0,33573.0,6876.0,25698.0,32397.0,7775.0,106318.0,17928.79,5930,-6.94114,-49.7008,N,486,133,5
150780,4,161,478,66,3,6,4,17,9,25,0,5,6,16,23,PA,0,1,0,59349.0,6960.0,33283.0,57647.0,6176.0,163414.0,14017.34,11658,-2.58637,-51.9491,N,1454,278,21
150790,55,37,178,34,1,8,6,13,0,87,0,0,0,12,29,PA,0,1,0,33853.0,7165.0,49150.0,99880.0,7843.0,197890.0,7798.94,25374,-0.723737,-48.5156,N,1977,461,38
150795,100,831,86,381,19,109,43,160,168,107,97,844,954,30,144,PA,0,1,0,84361.0,104920.0,285770.0,386708.0,89496.0,951254.0,8945.48,106339,-2.94623,-48.9493,N,7637,1632,108
150796,10,129,39,15,2,4,8,12,7,42,2,13,16,8,22,PA,0,1,0,6574.0,2667.0,14697.0,45480.0,2189.0,71606.0,6109.71,11720,-1.03703,-47.9094,N,944,274,11
150797,9,71,1,8,7,36,7,32,1,32,1,4,6,14,43,PA,0,1,0,15434.0,272655.0,80860.0,85453.0,10252.0,464655.0,24756.49,18769,-2.10482,-56.4881,N,1480,321,26
150800,69,583,237,169,4,4,11,107,33,143,0,17,18,26,87,PA,0,1,0,111046.0,58155.0,217023.0,269240.0,57751.0,713215.0,11241.11,63447,-2.41841,-48.1545,N,7480,1460,101
150803,16,98,104,27,3,86,27,23,7,57,1,9,12,31,39,PA,0,1,0,42828.0,10355.0,40280.0,131985.0,7047.0,232494.0,7509.75,30959,-1.07845,-46.9026,N,2650,748,54
